ID;createdAt;createdBy;title;prio;descr;miti_id;impact
8F0CB85E-7154-8FD1-1B83-9D2ACEFB111C;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;9A4448BC-A174-98F1-81B9-4E10001F8AED;48000
8F560C7C-2AE6-1C10-0350-916224DA071B;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Repeated SAL violation on service delivery for two successive quarters;94D816A9-1897-6D39-1871-1FA0A6076117;82000
8F7067EC-73B2-7769-3992-A2DC5FC83916;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;A318EE51-A3A3-1025-024C-F44997C71AA7;14000
8FAD6978-5E5F-0136-8BD2-7780F57E346C;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;0292F084-67F6-999E-24AF-F03C550D48E9;67000
8FBA1A52-5B42-659C-28C3-F43F49172480;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;B9DA75CD-7EEA-32FD-8933-4AD2B53C47A7;100000
8FD3AB63-8FCA-3948-0AD0-4B4FE81E9443;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;EDE5AAC6-8F22-4B47-07C3-4365B1376AE8;42000
900A3128-3DBA-2E48-9306-331B6AF60F2B;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;E3FB66DA-60EC-3C8A-962A-9FFDEF9D6497;78000
9012ECE9-93FC-274D-75B4-52C3C36886BC;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;43C84BD3-1CEE-68EE-7004-C170EBF7B91;85000
90151611-18FE-9F60-3F46-207FB47638C9;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;2A14C093-0E4D-4018-382B-1CE28B91ECD;54000
9016EFD9-1ECD-35FB-94E5-D7C7796657C5;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Violation of export and trade control with unauthorized downloads;4F4B93B3-6C5D-7737-148F-1863CDDA419A;70000
9057B435-9400-4FF0-0D44-389862F73B54;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;E5862652-145C-454C-003D-DF00AE461354;45000
9063DEEB-83CE-3AF5-3E21-EB606D4E3743;2020-01-25;max.mustermann@muster.com;Shipment violating export control;1;Repeated SAL violation on service delivery for two successive quarters;4FDB7A0B-9237-8B25-A5FC-6EC7BEBCBC0;79000
906B89BD-6378-6784-4F52-045E923D62D4;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;074DE514-77DF-7968-7DC1-25791010592F;76000
90774E04-57EF-618F-865D-135D5B209CCA;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;A2244E39-78D1-44D4-3503-58517942607E;17000
90956D52-63C4-77E8-529B-CFF8C7B4390F;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;A168A000-543D-8A4C-4472-66B6825655A2;71000
90B8AAF3-1A42-1259-74C0-0FD0504135AF;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Violation of export and trade control with unauthorized downloads;857B0B60-2970-283C-2512-832D498484CA;24000
90BD289C-0A59-030B-1B68-6C662AD06F81;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;7B8F5639-6462-A1BE-312E-F51F39EC3DC6;43000
90BF7653-68F8-33F0-4EC3-F6C59C733AE0;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;E64BF80B-0183-732B-524D-C78986868001;90000
90D1C0CE-52AE-9C05-9ABE-DA2626645AB0;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;A54A9CEA-0DD9-A2CC-9E5E-91B9AFEB2C1B;28000
90F22933-9C87-2AD6-2517-C3DFB7A43AC8;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;D610186D-7690-8D72-A67B-B26DFC72272B;72000
910055BC-1E13-5B9A-A15E-2FB6FE1038BF;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;05EEDA4E-33D6-7CAF-6E7C-12B73D71459C;13000
9135D027-415B-3B21-7E83-63BEC3725C32;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;B96C6961-885A-01E6-6CEA-ECF7A1488471;76000
915C6625-A2BA-47F3-109A-88D710076740;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;621A1AFA-3D48-45FE-5B06-288DD9C68F81;94000
915DB2EC-42A8-A52D-977A-CBE614EC6911;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;DDE437FB-9800-2767-6613-FC9D72942FBE;93000
917A48FE-74F9-A4B3-65C9-65306E118908;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;21519F6E-0E06-975E-3F8F-E2C68C804EEE;41000
9185FA19-24AC-2226-0E8F-92D3F3D52B7B;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;C3247B82-88C0-6465-8AA9-6ACAF86765AA;33000
9196B834-21A7-7BD8-6938-B47DAB3C00D1;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;868ABC62-8221-568B-935E-43B319F6A16F;59000
91B4AF64-7ADD-2FB8-4A3A-485433672CD7;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;234557DD-3C78-6658-58AB-09E135CC2862;27000
91BE807A-9904-05DC-5686-94A0B20896F3;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;DE6C4B29-6264-6D0D-7465-F76655DF782F;63000
91C75C46-1185-839C-5FDD-1F2F27895415;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;390CB72B-5B9C-1721-76D7-7E1B3298A0D4;40000
91F9A9EF-A4EB-5BC3-755C-9820023971EC;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;BEBE9EF6-05FB-916E-6190-62E522D49A;21000
920EE4B5-2C3A-61E3-60F0-5B06AFB26367;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;49E6D697-68DA-3F8A-A551-7CEBE1CD1F52;16000
9230709E-3252-845B-355D-285243DC7117;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;5073D90B-3E05-317B-3F56-E1591DD83E8C;34000
9254ACF3-7AD7-322E-668C-D3737EF943CB;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;FAE9F0D1-A15E-4F89-79AD-9CA0790A9566;16000
9285AD27-1D70-7849-A116-5B1A78AF5F50;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;2E8EF56A-A7AB-6304-818D-01BC2F29598D;94000
92B5D974-4664-41B3-30D9-075B0ED423EC;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;A4E3123C-396A-8E89-07A2-0950383F6D52;75000
92DD9C25-A217-256C-90A7-C2A8EE97304F;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;ACA8D0E5-8FC8-9048-72B6-6DCB573C2A3E;23000
92F30250-779B-7039-5A8C-61D4665976A3;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;B25F0AE7-3293-945D-7748-2367308F626D;98000
92FEC810-3F41-53AF-152E-190484E19064;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;27A70AD3-3276-89E4-599B-2F81FC1243EA;91000
93465B14-9B93-42B7-7865-05EFCA434BED;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;8B629C7D-98BF-2286-8DA7-D1CA8FBD570E;55000
934E1466-6B2E-5A37-A433-3342D7F63CE9;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;C5FC221D-13FC-1219-A028-F2C548673D17;85000
936EF13E-0D85-29FB-0F77-011CA78109A1;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;5B2CA4A9-7569-84B0-673E-951211634140;97000
93994671-2ACD-28AD-2580-69424BBA3A76;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;37BB2A15-1AC4-2926-74E0-1BCFBE332165;19000
93B47884-91FC-95FF-8975-FB88D4427068;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;A9AAE5DC-8030-8AF9-6829-DEACF786166;22000
93EFA563-02A8-3D4E-48B6-0F91E1B39CE7;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;BF479D20-3420-3B39-402E-2D339D5C7298;21000
94104B36-207E-7AE3-29BF-7855A0CA71F9;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;9F8D4209-136E-95BC-6239-1FAF4E0E2939;91000
94351055-3B4D-1EB4-05A3-92876DD51577;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;5F4DFF1A-5B2A-335E-53F6-658EC7E44956;95000
943C808F-8068-4527-9A5E-5B06EA3A93F1;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;48712D6E-679B-56AD-7C67-1201EAB68FA4;58000
94497CCC-58E3-827E-808A-96B1B5104B0A;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;C6D4C71C-8FE9-4335-4B85-4200A0CB48A4;60000
946108C4-9C9A-7B67-1858-334A0F378D79;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;025FD1B9-8133-52CF-0FA9-C58C44C83866;37000
94620ABE-3072-699E-26D8-FA3D57AB920C;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;3BC2235B-1398-129F-2D0D-3E03153A74B0;89000
9474A811-0F1B-8F8E-3CA5-1C0B1A679F9C;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;D0AAD2AD-23AA-674E-836B-62BA6BE647A;36000
94C69B99-34DA-28ED-5A3D-2A42D0275A20;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;2A5D0633-7AD3-51D9-7CE3-AD3AB82059C5;21000
94C87844-0648-8FDB-172A-A641B2F8170C;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;6A00AEF4-48FD-0527-7258-0C7691919EB5;66000
94CC7694-51DD-0FC1-A3E8-F53743286DF9;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;531C56B6-1170-09D6-208B-032148AE59A9;84000
94E55E34-53F0-1AD4-74ED-ED4823921877;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;33473A17-A0C7-09AD-7832-2C589D538179;97000
9507B8BB-047B-6A47-50E7-9543624970EF;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;60C37814-045B-00D3-8336-26AF64972CA2;13000
950F88CE-60E2-2E9A-0DC5-FE5A636F83FE;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;6BBEC49E-6F1C-39A9-A609-714BFF761828;66000
952FA6F2-9D9F-6E56-442D-D87D38DE81D2;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;0E97820D-4824-83F3-3A0F-65B4D66624C;48000
959A9BD5-4A20-8F8F-72CA-36BBA24F26B6;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;3F76A742-6361-8301-30B4-9ACCB60F18EE;56000
95A1F8E0-2443-46A7-4092-11D7EC2C09C2;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;199C4C1F-8BE9-7A24-792C-9C8BD0633270;67000
95C5DD77-08E7-34CE-6571-123F6E168AA7;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;79F110FF-84FE-58CE-9A14-6AB4EAEE459C;70000
95D6CD27-6A91-266C-7C77-C1865C984C46;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;B1BFD746-18B8-0598-A6C0-FBE21DEE1DCB;73000
95DAD165-52CA-8187-1C80-D5E533113389;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Repeated SAL violation on service delivery for two successive quarters;D740137B-4C10-6CDF-803F-73E00678445B;33000
95DC87B1-984D-1102-7972-6E77F12D35E3;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;5AD70737-50A2-549C-2373-010412C126E5;54000
961F7B15-8DF3-0B3C-8C08-D29E33C174E4;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;882021A0-1828-9A90-879B-A74525BF61CC;100000
962512A1-2815-7937-7AB7-099238C18B51;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;49D1363C-18D9-43BE-62D0-F26C4B88A499;53000
963D3BD8-07B2-40C4-9016-508851D70D5A;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;15C94C6D-01D5-A731-2963-D7998A1D3D21;61000
9648179F-A3B8-506C-5DA1-E1F400B26D92;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;AC32E30A-4F41-5D90-6B0F-80EA430729B8;66000
96A311AC-177B-4EE8-2985-CD811E700096;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;A887FFD5-53D4-159C-5C7C-EF7F7AA27C46;92000
96AA3788-37B9-8867-21E1-A89D2D912D60;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;49BC8B14-8801-2AA7-1766-4C309ADC9A6A;68000
96C090B9-0FFA-0BAE-8EF2-3314AEEF01AF;2020-01-25;max.mustermann@muster.com;Shipment violating export control;1;Violation of export and trade control with unauthorized downloads;5366175C-7FD8-9C4A-0261-9A1183569B24;50000
96DC085D-5677-9B2F-565E-363C48B18ECC;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;4CF2EB60-5854-9521-03D4-E258247C73F2;23000
96FCE20A-5771-7A04-5876-A0B219C71F04;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;64550388-7B48-3DAA-A015-6047DF27440A;92000
97001848-9D91-05CD-6467-F30692E23DA7;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;17A59191-3437-156C-09AC-FA5BA93C48C7;66000
9711069C-2D46-A3B0-3258-DEE341AB2736;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;E8FF6D97-8B33-1049-2269-C675235257CB;80000
97177279-3E1C-2812-5A6D-DCC6E92650FA;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;65D30034-29A3-2754-270A-A969341B6BA3;12000
973EFB15-7EAF-4E14-3A58-637C959B3F25;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;5EC62D3F-1EF5-1AC8-5B56-DB2CF1265E0D;51000
9740A62A-8505-39DF-1A63-33DFF3358B69;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;1AD8E81A-1DD9-137E-485F-EEC4C8E43AE3;48000
975C881F-4CE5-7557-334B-ACF2410C4F5B;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;5B3D7BD5-4593-718D-3C5C-E997DEBE14D6;33000
97716FBC-1C77-1D9A-0E65-F3EF29B028CA;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;B74D4647-74E8-344B-1961-20E0536E8B3A;30000
9773C0B5-5A60-005E-0C08-E1E30CD9710B;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;500760E7-8082-9E80-5366-2FAFFB4348D;99000
977450C6-2E46-1E57-97F0-2096DF7A10B8;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;76775429-559B-1AE3-6E86-B19EA6669308;55000
977AF6F7-7A5C-2FBF-10D2-970B47F76826;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;F4E59AD6-5AB8-06ED-576D-D1D9893454C5;65000
979A0997-8A29-86A3-9EE4-CC037DE7700E;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;0A1348B1-46A3-55F0-8758-9A453FF838F4;39000
97BA6554-8305-841F-8EF5-D816594A97A9;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;D442A044-40C3-4DC9-A48C-14DBCA054584;14000
97C3CA53-5608-553C-A136-CF94D3F71F13;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;744E071C-A34C-2EEC-08DF-0F976D28A3F;78000
97D4AA55-3721-3AC2-0EDC-4240104326CC;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;F12C875D-899F-7D0E-72B0-76C3F28145F2;98000
97E78829-20DA-3C04-5461-B939AA8378A6;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;D198E617-5BB6-6D11-4EE5-C28A1A3BA3FF;95000
97E7E91F-1B61-0ACD-9F11-5AA075E26B16;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;42A80DC1-5C34-9445-4AE6-2287161F8852;20000
97F07B7C-391F-3986-77E3-9A89758D443A;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;F1E16601-98BB-19FA-9611-126635812FF1;22000
98042523-76EB-86E7-18E3-4F7F994C0F8C;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;B2AFCDFD-1FCA-8514-8BDE-90049240725E;74000
9809B109-9864-3805-5D0A-E9D5D51F8758;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Repeated SAL violation on service delivery for two successive quarters;A125828F-0A9E-6E0A-3A3E-7B7D05FF1EC5;97000
982DE294-74C7-0E1F-4CAD-0F53A1CC21A9;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;7EE797B2-625C-76C0-35BD-7275681CA5DF;51000
9850934A-4429-867D-5157-728F69A77897;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;6AC27FBB-21B3-8467-2BC2-7268BEEC7766;89000
9852B122-2E93-8EC2-6312-E4B4164A376A;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;48DBDC42-0924-2E28-7C52-F289AA094A1C;13000
989727FE-89F3-9E37-9276-04BA625B3395;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;BB09A6B2-04A2-78B9-A6EA-F1FD77A91767;62000
98A0E6EE-974A-4747-235E-CD734C276B6C;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;3F0A88F5-2906-7C44-9B6C-543E7E634E5D;51000
98B36296-056E-6EA5-4611-36EC810E8B7B;2020-01-25;max.mustermann@muster.com;Shipment violating export control;1;Violation of export and trade control with unauthorized downloads;B721AFDE-3F8E-41FF-8370-9A603B1C7EAD;69000
98C45010-A597-4BE2-1FBE-CDB4EC5370D4;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;D3C5F97E-0039-A7B8-9006-8BCB00C88261;65000
98F2466D-8715-0F83-50AB-6A47DAEE5380;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;49D35A40-A28F-8AA5-27DF-9CCA313A62CE;68000
9904069E-A1C1-64BF-7B94-8D0151426F6B;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Repeated SAL violation on service delivery for two successive quarters;44AEA28E-05DC-6741-0627-92828D1E2FE4;90000
9908BED6-975A-1BC4-5FCF-B2EA63768F44;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;34D92E2A-5C0B-9474-9153-5AF1525459E5;98000
990F2321-293D-5180-14B1-2C306B28A614;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;39E63908-6747-2137-63EF-4EC0B4A7C14;75000
9959A118-65CB-A4F1-60E2-88AAE6DC8525;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;B24EC19C-8D70-4FC1-2AE5-81551BEA7F61;42000
99631ADE-857E-661A-6A6F-7FED24A05C9C;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;501980D1-2D7A-32A0-90F7-D8BFC90E90DA;60000
9967487A-2CD9-6DD9-5107-A364236D1469;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;BD25AAD1-2ECA-4CF9-05B8-F6AE51EF4D19;76000
999CEE7B-A2FE-947C-93B7-A80E881E5436;2020-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;027B8B49-28D2-5368-794D-E1765DB4106;98000
99A0BB74-5208-70EE-6D5F-00E05DC05AAD;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;A95DF744-2AFA-3844-329E-653E4FB08912;67000
99B00103-23DB-1F49-3038-8BEE47FD4BF9;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Violation of export and trade control with unauthorized downloads;ACC9DAEE-5E36-73B6-57FA-FDCA91A73922;61000
99F5292D-3630-3CC6-91B5-62FD91B4554B;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;FD40565C-83DC-504C-650A-9175CC751B28;91000
9A0862FD-294A-0886-2C32-36531A858203;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;D0106294-2BA1-49B2-2C15-B9FB229C9D57;21000
9A254251-73F4-8D13-2B9B-18875F682330;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;31E9990E-26F7-6C26-48B1-E16CA377723D;76000
9A324941-566B-0C92-6D94-3EF1FB8A41FC;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;2D32FD5D-9778-7D20-706D-07E3AAC89EF2;68000
9A54AE05-07A8-723C-3BB9-2CAD3A9D23AF;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;2DC1AEEF-77A8-71FB-5783-9A5FAC50107D;50000
9A6AC17C-7DD4-50A0-2990-7EC1556D6E67;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;C2F89416-9023-5F4D-5516-0AD29E4A591C;15000
9A700CA7-7A1D-0C06-A71A-91AA6E5E20C1;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;05AB8D7D-3F95-5FED-6BE0-4F9F49558728;49000
9A71D5BD-1C92-24DD-1DD3-4F8969C21250;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;AA2B4667-10A9-A71B-A539-DB808E8B6ED1;83000
9AABA808-6EAB-2A49-8B04-78D26D096AD3;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;77785087-906C-2417-310E-EE6AFF5676E7;44000
9B1D1878-05B5-2825-9844-6C3A18136208;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;B6D9E4C0-619A-9444-9B6C-D43B85F685EE;91000
9B3ADF3D-1580-1826-2B0D-098211CC1B60;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;D7F26030-19AD-0B9D-0AE8-DE190E6E98AB;76000
9B4D56C1-517A-36E6-7574-932ED2DA8325;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;CA8018D5-87AE-0EAA-91F4-44BA80C595C8;11000
9B74DD43-73F4-8851-18A0-04A2145B54AA;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;94012B7C-034A-9D89-2F41-E2985555685D;21000
9BCDCF0D-0483-44D3-0F1B-292A59926DE7;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;547FFB5F-5803-788D-8A6A-C2B5EFA265D7;15000
9BF82A8D-556D-6AB5-1C87-591110A28A39;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;ACCE9B95-1741-1FE5-74D9-008AAE60549E;31000
9BFD2A72-157C-443D-21BB-F8E8398E03F1;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;F0994681-57EB-52AE-3536-B29C73CE1F4A;33000
9C02E919-6C6E-9782-A1D2-1B6FEA8A4174;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;50432FA1-3E18-75E2-1894-94C5492B2FE5;15000
9C16C9F8-7388-856B-A4B8-DE78D7570B0A;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;C0E1425D-3377-2383-4AB1-366ED70F1C0A;67000
9C5147C2-6665-A526-9659-A1B0D9E424E9;2020-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;B62E4A08-453C-3791-0CF0-DBB704F154C1;88000
